year,value,units,variable_code
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC911,Furniture Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 4,CC912,Other Manufacturing
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 1,DD,"Electricity
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD11,Electricity and Gas Supply
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 3,DD12,"Water
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 1,EE,Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 3,EE11,Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE112,Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 4,EE113,Non-Residential Building Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 3,EE12,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 4,EE121,Heavy and Civil Engineering Construction
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
2023,Level 3,EE13,Construction Services
